,STU_ID,X2SEX,X2RACE,X2SESQ5,X2TXMQUINT,X2MTHID,X2MTHUTI,X2MTHEFF,X2MTHINT_R
14350,32242,1,8,1,1,-1.54,-2.88,-1.09,-0.2
14351,32243,2,8,5,4,-0.42,0.13,0.32,-0.6
14352,32248,2,5,3,4,0.7,-0.5,-0.03,0.96
14353,32250,2,3,2,3,0.16,0.38,0.5,0.05
14354,32251,2,8,5,4,-1.54,0.13,-0.88,-0.6
14355,32252,1,3,1,3,0.7,1.21,1.26,1.5
14356,32254,2,6,2,5,-0.42,0.8,-0.35,0.44
14357,32256,2,8,5,4,-0.42,-0.92,-0.35,-0.99
14358,32257,2,8,5,4,-1.54,-0.5,-0.7,-0.6
14359,32258,1,3,1,4,1.82,1.21,1.26,1.77
14360,32260,2,8,3,1,-1.54,-0.5,-1.09,-0.6
14361,32263,1,5,2,3,-0.42,-0.5,0.32,-0.99
14362,32264,2,8,1,3,0.7,1.21,-0.35,-0.08
14363,32267,2,8,3,3,-0.42,-0.5,0.32,0.19
14364,32268,1,8,4,1,-0.37,0.8,-0.09,-0.99
14365,32269,2,8,5,3,-0.96,0.8,-0.53,-0.46
14366,32274,1,8,5,4,0.7,-0.5,-0.15,-0.6
14367,32276,2,5,1,3,0.16,0.13,0.32,-0.6
14368,32277,1,8,1,4,0.7,-1.58,0.32,-0.6
14369,32278,1,8,5,3,0.12,-0.5,0.91,1.1
14370,32279,1,8,4,2,-0.42,-0.5,-1.09,-0.6
14371,32280,2,5,3,2,-1.54,-0.5,-1.09,-0.6
14372,32281,2,8,4,4,-0.42,-0.5,-0.74,-0.6
14373,32282,2,3,4,5,-0.37,1.21,-0.09,-0.06
14374,32283,2,6,4,1,-1.54,-0.5,-0.03,-1.25
14375,32284,1,8,5,5,0.7,-0.5,0.32,0.19
14376,32285,1,8,4,5,0.16,-0.5,0.32,-0.6
14377,32286,2,8,5,4,-0.42,-0.5,0.11,-0.6
14378,32287,1,8,4,5,-0.42,-0.92,-0.74,0.2
14379,32288,1,2,5,5,0.7,-0.5,0.32,-0.6
14380,32291,1,8,5,3,-0.42,-1.56,1.32,-1.1
14381,32294,2,2,4,5,1.82,1.21,1.73,1.75
14382,32295,2,8,4,1,-1.54,-3.94,-1.34,-1.89
14383,32296,1,3,5,3,0.16,1.21,0.11,-0.99
14384,32297,2,5,3,4,0.7,0.13,0.11,-0.6
14385,32298,1,8,1,1,0.12,1.21,1.73,0.58
14386,32299,2,6,1,2,0.16,-0.5,0.32,-0.21
14387,32301,1,8,1,1,-0.42,-0.5,-0.74,-0.18
14388,32302,2,6,2,2,0.7,-0.5,-0.7,-0.99
14389,32306,2,8,5,1,-0.42,-0.5,-0.7,-0.6
14390,32307,1,6,3,5,1.24,1.21,0.11,1.38
14391,32309,2,8,5,4,-0.37,-2.64,-1.3,-1.89
14392,32310,1,5,3,3,-0.96,0.8,0.71,-0.35
14393,32314,1,2,5,5,0.7,-0.5,1.32,-0.35
14394,32316,2,8,4,2,-0.42,-0.5,-0.35,-0.6
14395,32317,2,8,2,4,-0.96,-0.5,0.11,0.19
14396,32318,1,8,4,3,0.12,-0.5,0.11,-1.0
14397,32319,1,5,3,3,0.7,0.13,0.32,0.71
14398,32324,1,5,3,2,1.82,1.21,0.32,0.83
14399,32325,2,6,3,3,-1.54,-2.0,-2.5,-1.64
14400,32327,1,2,3,5,1.82,0.8,0.11,1.13
14401,32329,1,8,1,4,1.24,0.8,1.73,2.17
14402,32331,1,6,2,4,0.7,1.21,-1.09,-0.87
14403,32332,1,5,4,1,-0.42,-0.5,-1.3,-1.0
14404,32333,1,5,2,4,1.82,1.21,1.73,1.52
14405,32334,1,8,2,4,-0.37,-0.5,-0.44,-1.49
14406,32336,2,6,4,5,-1.54,-1.14,0.11,-0.6
14407,32339,1,2,5,4,1.24,0.8,1.52,-0.6
14408,32340,2,5,2,3,-1.54,-0.5,0.32,-0.71
14409,32341,2,3,3,1,0.75,1.21,1.73,1.75
14410,32342,1,5,3,2,-0.42,-0.5,-0.03,0.19
14411,32343,2,8,5,4,-0.42,-0.5,-0.35,-0.6
14412,32344,1,8,5,3,-1.54,-0.9,-1.3,-1.25
14413,32346,2,8,2,1,-0.42,-0.28,-0.24,-0.6
14414,32347,1,8,5,4,-0.42,1.21,-0.15,-0.6
14415,32348,2,5,4,2,0.16,1.21,0.32,0.21
14416,32350,2,8,5,5,0.7,0.8,0.32,0.96
14417,32351,2,5,1,1,-1.54,-3.94,-1.09,-0.6
14418,32352,1,8,4,3,0.7,1.21,0.99,1.75
14419,32353,1,2,4,5,1.24,1.21,1.73,0.98
14420,32355,2,8,1,3,-1.0,-0.5,0.32,0.19
14421,32356,2,5,4,5,0.7,-0.5,0.32,1.38
14422,32358,2,3,3,4,0.7,0.8,1.52,0.71
14423,32359,2,5,4,4,-1.54,-0.92,-0.03,-0.85
14424,32360,2,8,5,4,0.7,-1.17,0.58,0.71
14425,32361,2,4,1,3,1.24,1.21,0.03,1.78
14426,32362,1,8,5,5,0.12,-0.5,0.32,0.19
14427,32363,1,5,1,4,0.7,-0.5,0.53,0.19
14428,32365,1,8,3,3,-0.42,-0.92,-0.74,-0.85
14429,32366,2,3,1,2,0.7,-0.5,-0.15,-0.6
14430,32368,1,8,5,5,-0.42,-0.92,-0.35,-0.99
14431,32369,2,8,2,1,0.7,-2.22,0.11,0.06
14432,32370,1,5,1,3,-0.42,-0.5,-0.88,-0.6
14433,32371,1,8,2,1,-1.54,-1.58,0.32,-1.24
14434,32372,1,6,1,4,1.28,0.38,0.53,0.04
14435,32376,1,8,4,3,1.82,0.8,0.43,1.78
14436,32378,1,8,2,1,0.7,1.21,1.26,0.59
14437,32380,1,6,3,4,0.75,1.21,1.73,1.75
14438,32383,2,8,2,3,-0.42,-0.5,-0.44,-1.0
14439,32384,1,8,3,3,0.21,0.38,1.32,-1.64
14440,32385,1,2,2,5,0.7,0.8,0.32,1.35
14441,32386,1,8,4,3,-0.42,0.13,-1.09,-1.39
14442,32389,2,8,1,1,1.82,0.55,1.73,1.65
14443,32391,1,8,5,5,-0.96,-2.25,-0.27,-0.99
14444,32392,1,6,4,4,0.7,-0.5,-1.09,-0.6
14445,32395,2,5,1,3,-1.54,-2.22,-2.5,-1.89
14446,32396,1,8,5,5,1.82,-0.5,0.53,0.96
14447,32398,1,8,5,4,-0.42,-0.5,0.32,-0.85
14448,32399,2,1,4,3,-0.42,-0.5,0.11,0.19
14449,32401,1,8,5,3,0.7,-0.92,0.32,0.19
14450,32402,2,2,1,5,0.16,-0.5,0.32,-0.35
14451,32403,2,8,4,1,-1.54,-1.61,0.32,0.19
14452,32404,1,5,1,2,-0.42,0.13,-0.03,-0.59
14453,32406,1,8,4,3,0.7,0.8,1.73,0.86
14454,32407,2,8,5,4,0.16,-1.34,1.26,-1.5
14455,32408,2,8,5,4,1.82,1.21,0.71,0.96
14456,32409,2,8,4,4,-0.42,0.8,0.11,0.44
14457,32410,1,8,1,3,-0.42,0.8,-0.09,-0.35
14458,32411,1,8,2,3,-0.37,-1.17,-1.09,-0.84
14459,32412,2,1,2,4,0.12,-0.92,0.32,1.36
14460,32413,2,2,4,4,0.7,-0.26,0.32,0.19
14461,32415,2,8,5,1,-1.54,-3.94,-2.5,-1.89
14462,32416,2,3,2,2,0.16,-0.5,-0.91,-0.99
14463,32420,1,3,1,3,-0.42,0.55,-0.15,-0.99
14464,32421,2,5,3,3,-1.54,-0.7,-1.68,-0.6
14465,32423,1,8,5,5,0.7,-1.14,-0.61,-0.6
14466,32424,2,8,3,2,0.16,0.13,0.58,1.11
14467,32425,2,2,5,5,0.7,-0.92,0.32,-0.08
14468,32426,1,8,5,5,0.7,1.21,0.32,0.47
14469,32428,2,8,3,2,-1.54,-0.5,-1.09,-1.24
14470,32430,1,8,4,5,-0.42,-0.5,0.32,-0.21
14471,32434,2,8,4,1,0.7,1.21,0.5,1.75
14472,32438,2,3,5,2,-0.42,-0.09,0.32,-0.6
14473,32439,1,2,5,5,0.7,-0.5,1.06,0.44
14474,32440,1,8,5,5,-0.96,-1.34,-1.09,-1.24
14475,32441,1,5,2,3,0.16,1.21,1.06,1.1
14476,32442,1,6,3,2,0.12,-0.5,0.32,-0.85
14477,32445,2,8,4,4,-0.42,-1.17,-0.74,-0.6
14478,32447,1,2,4,4,0.7,1.21,0.32,0.56
14479,32448,2,8,4,5,0.16,0.13,-0.56,-0.6
14480,32450,1,5,3,3,-0.42,-0.5,0.11,0.19
14481,32452,1,6,4,2,-1.54,0.8,-0.35,-0.31
14482,32455,1,6,5,5,-1.54,-0.5,-0.24,-1.0
14483,32457,1,8,4,4,-0.42,-0.5,-0.24,-0.6
14484,32459,2,8,2,2,-1.54,1.21,-2.5,-1.14
14485,32460,2,2,3,5,1.24,1.21,1.52,0.56
14486,32461,2,6,2,2,-0.42,-0.92,-0.24,0.19
14487,32467,2,5,2,4,-1.54,-2.64,1.73,-0.6
14488,32468,1,5,2,4,0.12,-0.92,0.11,0.44
14489,32471,2,8,4,5,0.12,-1.58,-0.88,0.32
14490,32472,1,8,4,2,-0.42,1.21,1.17,-0.6
14491,32473,2,8,5,5,0.7,1.21,1.52,0.21
14492,32474,2,2,3,3,1.24,1.21,1.73,1.35
14493,32479,1,6,5,5,1.82,1.21,1.26,0.04
14494,32480,1,8,2,4,-0.42,-0.5,-0.15,-0.2
14495,32481,2,8,1,4,0.7,-0.5,0.11,1.13
14496,32483,2,8,5,4,0.12,0.38,0.32,0.19
14497,32485,2,2,5,5,-0.37,1.21,-0.35,-0.6
14498,32486,2,8,3,1,-1.54,-0.5,0.11,0.19
14499,32487,2,8,5,4,1.24,1.21,1.73,1.52
14500,32488,2,2,1,3,0.7,0.8,1.73,-0.08
14501,32489,1,8,5,1,0.7,-0.5,0.32,-0.21
14502,32491,2,8,2,3,-1.54,-0.5,-0.42,-1.89
14503,32493,2,8,4,4,1.24,1.21,1.73,1.75
14504,32494,1,8,1,1,-0.42,-0.5,-1.09,-1.39
14505,32495,2,8,3,5,1.82,1.21,1.73,0.96
14506,32496,1,8,5,5,1.82,1.21,1.52,2.17
14507,32498,2,2,4,2,0.12,-0.5,-0.5,0.98
14508,32499,1,3,1,2,-0.42,-0.5,0.32,-0.46
14509,32500,1,8,4,5,-1.54,-2.0,-1.3,-1.24
14510,32501,2,2,5,4,-1.54,-1.58,-0.5,-0.85
14511,32502,2,8,1,1,0.16,-0.5,0.53,0.83
14512,32503,2,8,2,1,-0.42,0.8,0.32,1.13
14513,32505,2,8,1,4,-0.42,-0.5,0.11,-0.2
14514,32506,1,8,5,4,0.12,1.21,0.32,-0.85
14515,32507,1,8,5,5,1.24,-0.04,0.32,0.44
14516,32508,2,8,3,5,0.7,0.38,0.71,-0.6
14517,32510,1,8,5,5,-0.42,-0.28,-2.11,-1.24
14518,32512,1,8,2,3,-1.54,-1.17,-2.29,-0.99
14519,32513,1,8,4,2,-0.42,-1.58,0.11,-0.45
14520,32514,1,6,2,3,1.82,1.21,1.32,2.17
14521,32515,2,6,4,1,-0.42,1.21,1.26,0.19
14522,32516,2,8,2,5,0.7,1.21,-0.09,-0.35
14523,32518,1,5,1,2,-0.42,-0.5,0.11,-0.2
14524,32519,2,2,5,5,0.7,-0.5,-0.74,-1.89
14525,32521,2,8,1,4,-0.42,1.21,1.73,0.83
14526,32522,1,2,4,5,0.7,-0.5,0.53,2.17
14527,32523,2,5,3,4,0.7,1.21,0.32,0.57
14528,32525,1,3,3,2,-1.54,1.21,1.14,-1.64
14529,32526,1,8,3,4,0.7,-0.5,-1.3,-0.2
14530,32527,2,6,4,3,-0.96,-0.5,-0.09,-1.39
14531,32529,2,8,5,2,0.12,1.21,0.32,0.19
14532,32530,2,8,4,5,0.7,0.8,0.32,-0.08
14533,32531,2,5,3,4,-1.54,-0.5,-0.74,-1.0
14534,32534,2,3,3,3,-1.54,-0.92,-0.44,-0.21
14535,32535,1,8,5,5,0.7,1.21,0.88,1.75
14536,32536,1,3,4,4,0.7,-0.5,1.73,0.2
14537,32539,1,8,5,5,0.12,0.8,-0.7,0.17
14538,32540,2,8,5,4,-1.54,-0.28,-0.32,-0.85
14539,32542,1,8,4,5,1.24,1.21,1.73,0.96
14540,32543,1,2,2,3,-1.54,1.21,-0.94,-1.64
14541,32546,2,8,2,1,-1.54,-0.92,0.11,-1.0
14542,32547,2,5,1,2,-1.54,-0.5,-1.09,-1.64
14543,32548,2,8,3,3,-1.54,-0.92,-1.3,-1.49
14544,32549,2,5,5,5,0.7,0.8,0.71,1.38
14545,32552,2,8,5,5,0.7,1.21,1.52,0.96
14546,32553,1,6,2,3,-0.96,1.21,-0.94,-1.14
14547,32555,1,8,1,4,0.7,0.13,1.52,-0.58
14548,32556,1,8,5,5,1.82,-0.5,0.53,0.73
14549,32557,2,6,4,4,0.7,-0.5,0.32,0.31
14550,32558,1,8,1,1,-0.42,-0.28,-1.0,-0.6
14551,32559,1,8,5,5,1.82,0.16,0.32,0.96
14552,32562,2,8,1,2,0.7,1.21,0.11,0.59
14553,32566,1,5,1,2,0.7,-0.5,0.32,0.71
14554,32567,1,2,4,4,0.16,-0.5,0.11,-0.6
14555,32568,2,8,5,4,0.7,0.8,0.32,0.44
14556,32569,2,8,3,3,-1.54,-2.66,0.53,0.58
14557,32574,2,8,4,4,1.28,-0.5,-0.06,0.19
14558,32575,2,8,4,3,-0.42,-0.5,0.11,-0.21
14559,32576,2,6,5,3,1.82,0.13,-0.06,0.98
14560,32579,1,8,1,5,0.7,0.8,0.79,-1.39
14561,32580,1,5,5,2,0.16,-0.5,-2.5,-1.09
14562,32581,2,5,3,3,-1.54,1.21,-2.5,-1.64
14563,32582,2,8,4,1,-0.96,0.55,0.11,-0.6
14564,32584,1,5,3,4,-0.42,1.21,0.32,-0.21
14565,32585,2,5,2,4,0.7,1.21,0.11,0.19
14566,32590,1,2,5,5,0.7,-0.5,-0.15,0.71
14567,32592,2,6,3,3,-0.42,-0.5,0.11,0.05
14568,32593,2,8,5,4,-0.42,0.13,0.32,0.61
14569,32594,2,8,4,4,0.12,-1.58,-0.24,-0.85
14570,32596,2,5,5,4,-0.42,-0.92,0.32,0.84
14571,32598,1,3,1,1,0.12,1.21,0.32,-0.46
14572,32599,1,3,4,1,1.24,-0.5,1.52,0.31
14573,32600,1,8,3,5,0.7,-0.5,-0.35,-0.08
14574,32601,2,6,4,2,-1.54,-0.5,-1.91,-0.59
14575,32602,1,8,1,5,0.7,-0.5,1.73,0.19
14576,32603,2,8,3,1,-1.54,-0.5,-1.68,-1.24
14577,32605,2,8,4,5,1.82,1.21,1.73,2.17
14578,32606,2,5,2,3,0.7,-0.5,-0.7,0.33
14579,32607,2,5,5,3,-1.54,-1.17,0.53,0.19
14580,32608,2,5,4,4,0.7,1.21,0.32,1.36
14581,32609,2,8,2,2,-0.96,1.21,-0.44,-0.99
14582,32611,2,8,5,5,1.82,1.21,1.73,1.75
14583,32612,1,8,4,3,-1.54,0.13,-0.24,-0.6
14584,32613,2,5,4,1,-1.54,-0.5,-0.35,-0.6
14585,32615,2,8,1,2,0.7,1.21,0.32,1.0
14586,32618,2,8,4,2,-1.54,0.38,0.32,0.05
14587,32619,1,8,1,4,-0.42,-0.5,0.11,-0.6
14588,32620,1,5,3,4,0.12,1.21,0.32,1.35
14589,32623,1,5,1,4,1.28,0.8,1.73,0.96
14590,32624,2,8,3,3,0.7,1.21,0.11,2.17
14591,32625,1,8,4,2,-1.54,-1.78,0.32,-0.85
14592,32626,2,8,4,5,0.7,0.13,1.17,-0.2
14593,32627,1,3,1,5,0.12,1.21,1.52,-0.35
14594,32630,2,8,4,5,-0.42,0.13,0.32,0.19
14595,32632,2,8,2,5,-1.54,-2.22,-2.11,-1.89
14596,32633,1,8,5,1,-1.54,-0.53,-0.35,0.05
14597,32634,1,3,4,4,1.82,1.21,0.21,-0.22
14598,32635,2,6,1,3,0.12,-1.58,0.32,0.44
14599,32636,2,5,3,2,0.12,1.21,-0.38,0.98
14600,32637,2,8,5,5,-0.42,-0.5,0.11,-0.6
14601,32639,2,8,4,4,-1.54,-2.66,-1.65,-1.09
14602,32645,2,8,4,5,1.82,1.21,0.32,1.77
14603,32648,2,3,1,1,-0.42,-0.5,-1.09,0.19
14604,32649,2,8,5,5,-1.54,-1.58,-0.7,-0.6
14605,32651,1,8,5,3,0.7,-0.5,0.32,0.19
14606,32652,2,8,5,5,-0.96,0.13,-0.15,0.05
14607,32653,1,3,2,5,-1.54,-0.92,-0.59,-0.99
14608,32655,1,8,4,4,0.7,-0.09,1.17,1.26
14609,32656,2,8,5,2,-1.54,0.55,-1.3,-0.99
14610,32658,2,8,5,3,0.16,1.21,-0.74,-0.2
14611,32663,2,2,5,5,0.12,0.55,-2.15,0.32
14612,32668,2,8,3,2,-0.42,-0.5,0.32,-0.21
14613,32669,1,5,1,4,-0.42,-0.28,-0.7,-0.6
14614,32670,1,8,5,5,-0.42,-2.62,0.32,-0.99
14615,32672,2,8,4,3,-0.42,1.21,0.11,-0.59
14616,32673,1,8,3,1,-1.54,-0.5,-0.15,1.23
14617,32674,2,5,5,3,-0.42,1.21,0.32,0.44
14618,32677,1,5,1,4,0.16,-0.5,0.11,-0.6
14619,32678,1,8,4,5,-0.42,1.21,-0.24,-0.6
14620,32681,1,7,4,5,1.24,0.8,1.73,1.75
14621,32683,1,8,5,4,1.24,1.21,1.73,1.77
14622,32687,2,8,5,4,-1.54,0.8,-0.56,0.05
14623,32689,2,6,2,2,0.16,-0.09,-0.03,-0.85
14624,32692,2,8,2,5,1.82,0.55,0.32,2.17
14625,32695,2,8,2,3,-1.54,-0.5,-1.3,-0.85
14626,32697,1,8,4,2,0.75,-0.5,-0.03,0.19
14627,32698,2,8,3,1,0.7,1.21,0.79,0.56
14628,32699,1,8,4,5,0.16,0.8,-0.06,-0.6
14629,32700,2,8,5,3,0.16,1.21,-0.35,0.84
14630,32701,2,8,2,2,-1.54,-0.5,-0.56,-0.2
14631,32702,2,3,3,5,1.82,1.21,1.73,0.31
14632,32704,2,6,2,3,-1.54,-3.94,-2.11,-1.64
14633,32707,1,8,5,4,-0.42,-0.5,0.32,0.19
14634,32710,2,8,1,2,-0.42,-0.5,-0.53,-0.99
14635,32711,2,8,4,2,-1.54,-1.17,-0.7,-0.2
14636,32712,2,3,3,1,-0.42,-0.5,0.32,0.19
14637,32713,2,5,2,3,1.82,1.21,1.73,2.17
14638,32714,1,5,2,4,0.7,0.13,-0.35,1.1
14639,32716,2,8,3,5,1.82,0.13,0.32,2.17
14640,32717,1,8,3,1,-0.42,0.16,-1.09,-0.6
14641,32718,1,8,5,5,1.24,1.21,1.32,1.77
14642,32719,1,8,5,5,1.24,-1.17,1.73,0.04
14643,32721,1,8,5,5,0.7,1.21,1.14,1.13
14644,32722,1,8,4,4,0.7,1.21,0.32,0.44
14645,32724,1,3,4,4,0.7,-0.5,0.32,0.46
14646,32725,1,8,5,5,1.82,1.21,1.14,1.38
14647,32726,1,8,2,2,0.12,1.21,0.71,1.1
14648,32727,1,8,1,2,0.16,1.21,-0.11,1.5
14649,32728,2,2,2,5,0.7,1.21,1.26,1.35
14650,32729,2,5,4,3,-1.54,1.21,0.5,0.04
14651,32730,1,8,5,5,1.82,0.8,1.52,1.35
14652,32732,1,8,5,3,1.82,1.21,1.73,0.19
14653,32733,1,2,3,3,0.16,-0.5,-0.94,-0.6
14654,32734,1,8,5,5,-0.42,-2.22,-1.41,-1.89
14655,32735,1,8,3,4,0.7,1.21,-0.74,-0.21
14656,32736,2,5,3,2,0.7,1.21,1.73,-0.21
14657,32737,2,8,5,3,1.24,1.21,0.47,1.35
14658,32738,1,8,3,2,1.82,1.21,1.73,1.77
14659,32739,2,8,5,4,1.82,1.21,1.73,2.17
14660,32740,2,5,2,1,-1.54,-0.5,-2.5,0.05
14661,32742,2,2,2,5,1.28,0.8,0.67,0.96
14662,32745,2,8,4,3,0.12,-1.58,-1.09,-0.2
14663,32746,1,8,5,5,1.28,-0.92,0.32,0.31
14664,32747,2,8,5,3,0.7,-0.5,0.32,0.84
14665,32748,1,5,2,4,0.12,0.13,0.32,1.35
14666,32749,1,8,2,4,1.82,1.21,1.38,1.35
14667,32751,1,6,2,3,0.7,1.21,0.5,-1.0
14668,32754,2,6,3,1,0.7,1.21,1.73,1.35
14669,32755,1,8,5,2,0.7,0.13,1.73,-1.5
14670,32756,2,8,2,1,-1.54,1.21,-0.88,-0.2
14671,32758,2,3,4,1,-0.37,1.21,1.06,0.04
14672,32761,2,8,5,5,1.82,1.21,1.73,2.17
14673,32763,1,8,4,3,-0.42,-0.5,0.32,-0.6
14674,32765,2,6,4,2,0.7,1.21,-0.15,-0.6
14675,32767,2,8,2,4,-1.54,-2.22,0.11,0.19
14676,32769,1,8,5,4,0.7,-0.5,0.79,-0.6
14677,32771,2,6,1,2,0.7,-0.5,-0.35,0.71
14678,32772,2,5,5,4,-0.42,-0.5,-0.03,0.84
14679,32773,2,2,2,2,-1.54,-3.94,1.73,-0.71
14680,32774,1,8,5,4,-0.46,-0.04,1.26,-1.14
14681,32775,1,8,4,3,0.16,-3.94,0.32,-1.89
14682,32777,1,1,2,3,-0.42,-0.5,-0.88,-1.64
14683,32779,2,8,5,4,0.12,-0.5,1.73,0.83
14684,32780,1,5,5,3,-1.54,0.13,0.32,-0.21
14685,32782,1,8,1,1,0.12,1.21,0.32,0.44
14686,32783,2,5,1,5,1.24,1.21,1.73,0.19
14687,32784,2,6,5,1,-0.37,-1.58,-1.94,-0.6
14688,32785,1,8,5,5,1.24,-0.5,-0.03,1.13
14689,32786,1,8,4,5,0.7,-0.5,0.32,0.71
14690,32787,1,8,1,1,-0.42,-1.17,-0.53,-1.0
14691,32789,1,2,2,3,-1.54,-0.5,-1.76,-1.25
14692,32790,2,8,2,5,0.7,0.13,0.67,0.96
14693,32792,1,8,5,5,-1.54,0.8,1.73,-1.89
14694,32793,2,8,1,2,-1.54,0.13,-1.3,-0.99
14695,32794,1,3,1,1,1.28,1.21,-2.5,0.05
14696,32795,2,5,3,1,-0.42,1.21,0.32,-0.2
14697,32797,1,6,5,5,1.82,0.38,1.73,1.1
14698,32798,1,5,2,5,1.82,0.8,1.73,1.77
14699,32799,1,5,2,2,-1.54,-1.83,-0.85,-0.85
14700,32800,1,8,5,5,1.82,1.21,1.73,1.38
14701,32801,1,8,2,1,0.16,0.8,-1.3,-0.59
14702,32802,2,8,3,2,-1.54,1.21,-2.5,-1.89
14703,32804,1,5,1,1,-1.54,-0.5,-2.5,-1.39
14704,32805,1,8,3,5,-1.54,-3.94,-2.5,-1.89
14705,32807,2,2,1,4,0.12,1.21,0.32,0.71
14706,32808,2,8,3,2,-1.54,-0.92,0.11,-1.39
14707,32812,2,6,2,3,-1.54,1.21,-0.5,-1.0
14708,32813,1,8,5,2,1.28,-1.17,0.91,0.71
14709,32814,2,3,5,5,0.16,-0.5,-1.09,-0.6
14710,32815,2,8,3,2,-1.54,0.13,-1.09,-0.99
14711,32817,2,1,5,3,-0.42,0.8,1.03,0.19
14712,32818,1,8,5,3,0.16,-1.58,0.11,-0.85
14713,32820,1,5,4,4,0.12,0.38,0.32,0.71
14714,32823,2,8,5,5,1.24,1.21,1.52,0.17
14715,32824,2,8,5,4,-1.54,-1.17,-0.5,-1.25
14716,32825,1,8,3,3,-0.42,-0.28,-1.09,-0.6
14717,32826,2,3,4,3,1.28,0.13,1.73,1.35
14718,32827,1,8,4,2,0.7,-0.5,0.32,0.19
14719,32829,1,8,5,5,1.82,1.21,1.73,0.71
14720,32830,2,5,5,2,-0.42,-0.5,0.32,-0.6
14721,32831,2,5,1,4,0.7,-0.28,-0.09,-0.75
14722,32832,1,3,2,1,0.12,-0.5,0.32,1.13
14723,32834,2,6,1,3,0.16,1.21,0.11,0.19
14724,32836,1,8,3,3,-0.42,-0.5,-0.74,-0.85
14725,32838,2,8,3,4,-0.37,1.21,-1.17,-1.5
14726,32841,2,8,5,5,0.16,-2.25,-0.35,0.19
14727,32844,1,8,5,2,-0.42,0.55,1.26,-0.35
14728,32846,2,6,4,5,0.7,0.13,0.32,-0.08
14729,32847,2,5,3,2,-1.54,-1.17,-2.5,-1.89
14730,32848,2,8,2,3,0.7,-0.28,-1.09,0.22
14731,32849,2,8,5,5,0.7,0.13,0.53,-0.46
14732,32850,1,8,5,5,-0.42,-1.14,-0.24,-0.6
14733,32851,1,8,2,3,-0.42,-0.5,-0.35,-0.6
14734,32853,1,3,4,1,0.7,1.21,-0.7,1.75
14735,32854,2,3,1,3,-1.54,1.21,-1.3,-0.34
14736,32855,1,8,2,1,0.7,0.8,-0.27,-0.6
14737,32856,1,6,4,1,0.16,0.8,0.32,0.19
14738,32858,2,8,4,4,-0.42,-0.5,-0.7,0.19
14739,32859,2,6,2,3,-0.42,0.13,-0.35,-0.6
14740,32860,2,8,2,3,-1.54,0.8,-1.09,-1.24
14741,32865,2,8,5,5,-0.37,0.13,-1.3,-1.39
14742,32866,2,8,5,5,-0.42,0.38,-1.3,-0.2
14743,32867,1,8,4,4,1.82,1.21,1.73,0.22
14744,32874,1,6,5,4,0.16,-0.92,0.11,-1.0
14745,32875,2,5,3,3,-0.37,-0.5,-2.5,-0.45
14746,32878,2,8,5,5,0.16,-0.92,0.11,-0.2
14747,32879,2,5,4,3,-0.42,0.8,0.11,-0.35
14748,32880,2,8,5,5,0.16,-0.5,0.32,-0.21
14749,32881,1,8,4,5,1.82,0.8,0.32,1.36
14750,32883,2,5,5,5,0.12,1.21,-0.15,0.96
14751,32885,2,8,4,2,-1.54,-2.25,-0.35,-1.64
14752,32887,1,8,5,2,1.24,-0.5,-0.09,-0.74
14753,32888,1,3,2,3,-0.42,-0.5,-1.09,-1.24
14754,32891,2,6,2,2,0.12,0.8,1.26,-0.06
14755,32893,1,8,4,1,-1.54,-3.94,-2.5,-1.89
14756,32894,1,5,2,2,-1.54,-0.09,0.11,0.19
14757,32895,1,3,3,3,0.7,-0.5,0.18,0.85
14758,32897,1,8,5,5,0.7,0.8,-0.35,0.22
14759,32898,1,8,4,4,0.7,0.8,-0.09,0.96
14760,32899,1,8,3,3,0.12,1.21,1.73,-0.6
14761,32900,1,8,1,1,-1.54,-1.8,-2.5,-1.89
14762,32901,2,6,4,5,-0.37,-0.5,-0.35,-0.6
14763,32903,2,2,2,3,1.82,1.21,1.73,2.17
14764,32904,1,8,4,4,-0.42,0.13,1.06,1.23
14765,32907,2,8,1,1,-0.42,1.21,0.11,-0.6
14766,32908,1,5,1,1,-0.37,-0.5,0.53,1.23
14767,32909,2,8,3,4,-0.42,0.8,-0.27,-0.21
14768,32910,1,2,2,3,0.7,1.21,0.11,0.61
14769,32912,2,8,4,1,-1.54,-0.5,-0.32,-0.85
14770,32913,1,8,3,2,-1.54,-3.94,-1.68,-1.89
14771,32914,1,8,2,2,-1.54,1.21,-1.09,-0.2
14772,32915,1,8,2,1,-0.42,0.58,-1.09,-0.6
14773,32917,2,8,3,1,0.12,-0.5,0.32,-0.43
14774,32919,2,8,5,5,1.28,-0.92,-1.09,0.32
14775,32921,2,8,5,4,-1.54,-0.92,-2.15,-1.24
14776,32922,2,8,5,4,-0.42,1.21,-0.15,-1.0
14777,32923,1,8,3,1,0.7,1.21,0.11,0.19
14778,32929,2,6,4,4,0.7,0.8,0.11,0.71
14779,32930,1,1,2,4,-1.54,-0.92,-0.62,0.19
14780,32931,1,8,2,1,-1.54,1.21,-2.5,-1.14
14781,32932,1,8,4,3,0.12,-2.0,0.4,-0.31
14782,32934,1,8,4,5,1.82,1.21,0.53,1.77
14783,32935,1,3,3,5,0.7,0.8,1.73,1.52
14784,32937,2,6,4,5,0.16,0.8,-0.56,0.45
14785,32939,2,8,5,5,0.7,1.21,0.32,1.38
